close,exchange,high,instrumentidentifier,tradedqty,lasttradetime,low,open,openinterest
109,NFO,109.1,NIFTY25MAY2318500PE,175800,2023-05-23 11:17:00+00,106.9,106.9,3439300
25.75,NFO,26.7,NIFTY25MAY2318500CE,234950,2023-05-23 11:17:00+00,25.65,26.65,9954500
109.7,NFO,110.3,NIFTY25MAY2318500PE,150800,2023-05-23 11:18:00+00,108.25,109,3439300
25.5,NFO,26,NIFTY25MAY2318500CE,202000,2023-05-23 11:18:00+00,25.1,25.7,9954500
111.4,NFO,111.4,NIFTY25MAY2318500PE,122600,2023-05-23 11:19:00+00,108.8,109.4,3439300
25.05,NFO,25.9,NIFTY25MAY2318500CE,245400,2023-05-23 11:19:00+00,25.05,25.65,9954500
25.45,NFO,25.7,NIFTY25MAY2318500CE,312000,2023-05-23 11:20:00+00,24.6,25.4,9932750
109.9,NFO,112.2,NIFTY25MAY2318500PE,188000,2023-05-23 11:20:00+00,109.3,111.3,3535000
26.3,NFO,26.35,NIFTY25MAY2318500CE,223550,2023-05-23 11:21:00+00,25.05,25.45,9932750
107.85,NFO,111,NIFTY25MAY2318500PE,131400,2023-05-23 11:21:00+00,107.2,109.7,3535000
26.4,NFO,26.65,NIFTY25MAY2318500CE,297400,2023-05-23 11:22:00+00,26.05,26.2,9932750
106.8,NFO,108.15,NIFTY25MAY2318500PE,100350,2023-05-23 11:22:00+00,106,107.55,3535000
25.1,NFO,26.5,NIFTY25MAY2318500CE,213750,2023-05-23 11:23:00+00,25.1,26.2,9936700
109.95,NFO,110.25,NIFTY25MAY2318500PE,101800,2023-05-23 11:23:00+00,106.1,106.65,3651200
111,NFO,111.95,NIFTY25MAY2318500PE,89300,2023-05-23 11:24:00+00,110.05,110.2,3651200
25,NFO,25.3,NIFTY25MAY2318500CE,302900,2023-05-23 11:24:00+00,24.6,25.2,9936700
110.8,NFO,111.75,NIFTY25MAY2318500PE,51450,2023-05-23 11:25:00+00,110.05,111.05,3651200
24.9,NFO,25.15,NIFTY25MAY2318500CE,123000,2023-05-23 11:25:00+00,24.6,25.05,9936700
111.25,NFO,113.55,NIFTY25MAY2318500PE,135950,2023-05-23 11:26:00+00,111,111.7,3647600
24.7,NFO,24.75,NIFTY25MAY2318500CE,322450,2023-05-23 11:26:00+00,24,24.6,9968350
111.8,NFO,113.25,NIFTY25MAY2318500PE,62200,2023-05-23 11:27:00+00,111.05,111.05,3647600
24.7,NFO,24.8,NIFTY25MAY2318500CE,232750,2023-05-23 11:27:00+00,24.2,24.75,9968350
114.55,NFO,115,NIFTY25MAY2318500PE,110800,2023-05-23 11:28:00+00,111.8,111.95,3647600
23.5,NFO,24.75,NIFTY25MAY2318500CE,361650,2023-05-23 11:28:00+00,23.4,24.75,9968350
113,NFO,114.75,NIFTY25MAY2318500PE,134450,2023-05-23 11:29:00+00,111.85,114.45,3661300
23.9,NFO,24.3,NIFTY25MAY2318500CE,297900,2023-05-23 11:29:00+00,23.3,23.4,9923700
112.75,NFO,115,NIFTY25MAY2318500PE,91850,2023-05-23 11:30:00+00,112.3,113.4,3661300
24.1,NFO,24.25,NIFTY25MAY2318500CE,196200,2023-05-23 11:30:00+00,23.4,23.95,9923700
111.45,NFO,112.9,NIFTY25MAY2318500PE,57600,2023-05-23 11:31:00+00,111.25,112.6,3661300
24.5,NFO,24.5,NIFTY25MAY2318500CE,155800,2023-05-23 11:31:00+00,24.05,24.1,9923700
112.95,NFO,114.5,NIFTY25MAY2318500PE,100100,2023-05-23 11:32:00+00,111.7,111.7,3686400
24.1,NFO,24.5,NIFTY25MAY2318500CE,171800,2023-05-23 11:32:00+00,23.6,24.5,9946550
22.3,NFO,23.9,NIFTY25MAY2318500CE,591000,2023-05-23 11:33:00+00,22.05,23.9,9946550
117.15,NFO,118,NIFTY25MAY2318500PE,213400,2023-05-23 11:33:00+00,113.4,113.4,3686400
116.3,NFO,117.65,NIFTY25MAY2318500PE,71900,2023-05-23 11:34:00+00,115.7,116.5,3686400
22.35,NFO,22.5,NIFTY25MAY2318500CE,242750,2023-05-23 11:34:00+00,22.1,22.4,9946550
117.1,NFO,120.2,NIFTY25MAY2318500PE,216050,2023-05-23 11:35:00+00,116.6,117.75,3625750
22.1,NFO,22.35,NIFTY25MAY2318500CE,616050,2023-05-23 11:35:00+00,21,21.9,9869050
118.25,NFO,119.05,NIFTY25MAY2318500PE,84350,2023-05-23 11:36:00+00,115.65,116.55,3625750
22.1,NFO,22.6,NIFTY25MAY2318500CE,276950,2023-05-23 11:36:00+00,21.75,22.15,9869050
21.45,NFO,21.95,NIFTY25MAY2318500CE,230950,2023-05-23 11:37:00+00,21.15,21.95,9869050
119.7,NFO,120.4,NIFTY25MAY2318500PE,137450,2023-05-23 11:37:00+00,117.95,117.95,3625750
22.5,NFO,22.5,NIFTY25MAY2318500CE,199500,2023-05-23 11:38:00+00,21.15,21.25,9833150
116,NFO,120.45,NIFTY25MAY2318500PE,103350,2023-05-23 11:38:00+00,116,119.45,3615500
23.85,NFO,23.95,NIFTY25MAY2318500CE,471850,2023-05-23 11:39:00+00,22.45,22.45,9833150
112,NFO,116.1,NIFTY25MAY2318500PE,184000,2023-05-23 11:39:00+00,111.35,116.1,3615500
112.95,NFO,113.4,NIFTY25MAY2318500PE,103250,2023-05-23 11:40:00+00,110.15,112.25,3615500
23.4,NFO,24.3,NIFTY25MAY2318500CE,381300,2023-05-23 11:40:00+00,23.35,23.75,9833150
113.55,NFO,114.5,NIFTY25MAY2318500PE,64700,2023-05-23 11:41:00+00,112,113.15,3610650
23.65,NFO,23.95,NIFTY25MAY2318500CE,164000,2023-05-23 11:41:00+00,23.25,23.35,9845250
110,NFO,113.75,NIFTY25MAY2318500PE,77600,2023-05-23 11:42:00+00,110,113.75,3610650
24.5,NFO,24.55,NIFTY25MAY2318500CE,237400,2023-05-23 11:42:00+00,23.55,23.55,9845250
24.45,NFO,24.7,NIFTY25MAY2318500CE,353400,2023-05-23 11:43:00+00,24.05,24.65,9845250
110.7,NFO,111.25,NIFTY25MAY2318500PE,59550,2023-05-23 11:43:00+00,109.45,109.65,3610650
109.8,NFO,110.65,NIFTY25MAY2318500PE,46300,2023-05-23 11:44:00+00,109.1,110.65,3624400
24.85,NFO,24.9,NIFTY25MAY2318500CE,201350,2023-05-23 11:44:00+00,24.5,24.5,9895850
110,NFO,111,NIFTY25MAY2318500PE,78700,2023-05-23 11:45:00+00,109.05,109.45,3624400
24.7,NFO,25,NIFTY25MAY2318500CE,260200,2023-05-23 11:45:00+00,24.35,24.9,9895850
112.5,NFO,112.9,NIFTY25MAY2318500PE,75950,2023-05-23 11:46:00+00,110,110.65,3624400
23.8,NFO,24.6,NIFTY25MAY2318500CE,260350,2023-05-23 11:46:00+00,23.6,24.6,9895850
23.3,NFO,24.3,NIFTY25MAY2318500CE,224400,2023-05-23 11:47:00+00,23.2,23.7,9863500
113.55,NFO,113.55,NIFTY25MAY2318500PE,46900,2023-05-23 11:47:00+00,111.2,112.35,3629300
112.5,NFO,113.6,NIFTY25MAY2318500PE,55000,2023-05-23 11:48:00+00,111.95,113.1,3629300
23.85,NFO,24,NIFTY25MAY2318500CE,146700,2023-05-23 11:48:00+00,23.25,23.3,9863500
23.2,NFO,24,NIFTY25MAY2318500CE,167100,2023-05-23 11:49:00+00,23,23.9,9863500
114.2,NFO,114.85,NIFTY25MAY2318500PE,53100,2023-05-23 11:49:00+00,112.15,112.45,3629300
22.6,NFO,23.25,NIFTY25MAY2318500CE,238300,2023-05-23 11:50:00+00,22.3,23.15,9909850
116.4,NFO,116.75,NIFTY25MAY2318500PE,87550,2023-05-23 11:50:00+00,114.2,114.45,3622000
116.85,NFO,120,NIFTY25MAY2318500PE,129800,2023-05-23 11:51:00+00,116.1,116.35,3622000
22.45,NFO,22.65,NIFTY25MAY2318500CE,457700,2023-05-23 11:51:00+00,21.2,22.45,9909850
22.3,NFO,22.5,NIFTY25MAY2318500CE,165350,2023-05-23 11:52:00+00,21.8,22.25,9909850
116.85,NFO,118.4,NIFTY25MAY2318500PE,64100,2023-05-23 11:52:00+00,116.3,117.15,3622000
116.05,NFO,119.15,NIFTY25MAY2318500PE,72600,2023-05-23 11:53:00+00,116.05,117.4,3597550
22.55,NFO,22.55,NIFTY25MAY2318500CE,194000,2023-05-23 11:53:00+00,21.65,22.35,9937850
22.55,NFO,22.8,NIFTY25MAY2318500CE,205150,2023-05-23 11:54:00+00,22.3,22.55,9937850
116.1,NFO,117.6,NIFTY25MAY2318500PE,47400,2023-05-23 11:54:00+00,115.4,116.1,3597550
116.85,NFO,118.8,NIFTY25MAY2318500PE,50800,2023-05-23 11:55:00+00,116.55,116.55,3597550
22.35,NFO,22.45,NIFTY25MAY2318500CE,177200,2023-05-23 11:55:00+00,21.8,22.45,9937850
23.3,NFO,23.3,NIFTY25MAY2318500CE,163850,2023-05-23 11:56:00+00,22.2,22.35,9978450
113.65,NFO,117.9,NIFTY25MAY2318500PE,79450,2023-05-23 11:56:00+00,113.6,117.05,3596100
23.3,NFO,23.75,NIFTY25MAY2318500CE,229550,2023-05-23 11:57:00+00,23.1,23.25,9978450
114.2,NFO,114.7,NIFTY25MAY2318500PE,107500,2023-05-23 11:57:00+00,111.7,113.6,3596100
115.8,NFO,116.85,NIFTY25MAY2318500PE,65700,2023-05-23 11:58:00+00,114.15,114.2,3596100
23.05,NFO,23.3,NIFTY25MAY2318500CE,175050,2023-05-23 11:58:00+00,22.5,23.3,9978450
22.95,NFO,23.2,NIFTY25MAY2318500CE,123650,2023-05-23 11:59:00+00,22.75,23.05,9974650
116.3,NFO,116.55,NIFTY25MAY2318500PE,56550,2023-05-23 11:59:00+00,114.8,115.6,3596100
23.5,NFO,23.65,NIFTY25MAY2318500CE,152850,2023-05-23 12:00:00+00,22.6,23,9974650
113.4,NFO,116.8,NIFTY25MAY2318500PE,42200,2023-05-23 12:00:00+00,112.95,115.75,3596100
24.2,NFO,24.4,NIFTY25MAY2318500CE,328550,2023-05-23 12:01:00+00,23.5,23.5,9974650
109.75,NFO,113.75,NIFTY25MAY2318500PE,119650,2023-05-23 12:01:00+00,109.45,113.4,3596100
109.65,NFO,110.35,NIFTY25MAY2318500PE,133900,2023-05-23 12:02:00+00,108.5,109.7,3600050
24.15,NFO,24.65,NIFTY25MAY2318500CE,463300,2023-05-23 12:02:00+00,24.1,24.3,10005850
109.5,NFO,110.95,NIFTY25MAY2318500PE,43600,2023-05-23 12:03:00+00,109.5,109.9,3600050
24.15,NFO,24.4,NIFTY25MAY2318500CE,277450,2023-05-23 12:03:00+00,23.85,24.15,10005850
24.3,NFO,24.6,NIFTY25MAY2318500CE,256000,2023-05-23 12:04:00+00,24.05,24.2,10005850
109,NFO,109.9,NIFTY25MAY2318500PE,57350,2023-05-23 12:04:00+00,108.4,109.5,3600050
109.05,NFO,109.25,NIFTY25MAY2318500PE,58450,2023-05-23 12:05:00+00,108.25,109.1,3617150
24.45,NFO,24.65,NIFTY25MAY2318500CE,286050,2023-05-23 12:05:00+00,24.15,24.4,10083750
23.8,NFO,24.5,NIFTY25MAY2318500CE,194100,2023-05-23 12:06:00+00,23.7,24.4,10083750
110.9,NFO,111,NIFTY25MAY2318500PE,58900,2023-05-23 12:06:00+00,108.6,109.3,3617150
22.65,NFO,23.8,NIFTY25MAY2318500CE,183450,2023-05-23 12:07:00+00,22.65,23.75,10083750
113.55,NFO,113.55,NIFTY25MAY2318500PE,81550,2023-05-23 12:07:00+00,110.65,110.65,3617150
112.25,NFO,114.15,NIFTY25MAY2318500PE,62350,2023-05-23 12:08:00+00,111.6,113.25,3627000
23.35,NFO,23.5,NIFTY25MAY2318500CE,176600,2023-05-23 12:08:00+00,22.45,22.6,10085950
23.05,NFO,23.4,NIFTY25MAY2318500CE,149000,2023-05-23 12:09:00+00,22.4,23.4,10085950
113.1,NFO,114.85,NIFTY25MAY2318500PE,78850,2023-05-23 12:09:00+00,111.8,112.15,3627000
22.5,NFO,23.35,NIFTY25MAY2318500CE,199700,2023-05-23 12:10:00+00,22.5,22.9,10085950
115.1,NFO,115.25,NIFTY25MAY2318500PE,77450,2023-05-23 12:10:00+00,112.5,113.3,3627000
22.85,NFO,23,NIFTY25MAY2318500CE,352800,2023-05-23 12:11:00+00,22.05,22.3,10169600
114.25,NFO,116.8,NIFTY25MAY2318500PE,101250,2023-05-23 12:11:00+00,113.3,115.75,3652850
23.1,NFO,23.15,NIFTY25MAY2318500CE,148600,2023-05-23 12:12:00+00,22.75,22.9,10169600
112.85,NFO,114.2,NIFTY25MAY2318500PE,54500,2023-05-23 12:12:00+00,112.55,114.2,3652850
111.05,NFO,113,NIFTY25MAY2318500PE,40900,2023-05-23 12:13:00+00,110.5,112.8,3652850
23.55,NFO,23.75,NIFTY25MAY2318500CE,209150,2023-05-23 12:13:00+00,22.95,23.05,10169600
110,NFO,111.85,NIFTY25MAY2318500PE,42000,2023-05-23 12:14:00+00,109.65,111.05,3639850
24,NFO,24.05,NIFTY25MAY2318500CE,193600,2023-05-23 12:14:00+00,23.4,23.55,10179050
109.5,NFO,110.5,NIFTY25MAY2318500PE,83750,2023-05-23 12:15:00+00,108.9,110.05,3639850
24.25,NFO,24.3,NIFTY25MAY2318500CE,225600,2023-05-23 12:15:00+00,23.7,23.9,10179050
24.3,NFO,24.5,NIFTY25MAY2318500CE,207600,2023-05-23 12:16:00+00,24.05,24.3,10179050
109.7,NFO,110.2,NIFTY25MAY2318500PE,37300,2023-05-23 12:16:00+00,109.15,109.35,3639850
25,NFO,25,NIFTY25MAY2318500CE,326350,2023-05-23 12:17:00+00,24.05,24.15,10150800
108.4,NFO,110.35,NIFTY25MAY2318500PE,114000,2023-05-23 12:17:00+00,107.8,110,3688350
24.4,NFO,24.85,NIFTY25MAY2318500CE,233850,2023-05-23 12:18:00+00,24.25,24.85,10150800
109.95,NFO,109.95,NIFTY25MAY2318500PE,56200,2023-05-23 12:18:00+00,108.2,108.7,3688350
24.4,NFO,24.9,NIFTY25MAY2318500CE,143100,2023-05-23 12:19:00+00,24.35,24.6,10150800
109.6,NFO,109.8,NIFTY25MAY2318500PE,48900,2023-05-23 12:19:00+00,108.1,109.3,3688350
109.9,NFO,110.35,NIFTY25MAY2318500PE,50700,2023-05-23 12:20:00+00,108.25,109.4,3723050
24.35,NFO,24.85,NIFTY25MAY2318500CE,150050,2023-05-23 12:20:00+00,24.1,24.5,10163750
109.55,NFO,110.25,NIFTY25MAY2318500PE,48900,2023-05-23 12:21:00+00,108.65,109.5,3723050
24.6,NFO,24.7,NIFTY25MAY2318500CE,127450,2023-05-23 12:21:00+00,24.25,24.4,10163750
108.55,NFO,109.8,NIFTY25MAY2318500PE,22650,2023-05-23 12:22:00+00,108.2,109.55,3723050
24.55,NFO,24.75,NIFTY25MAY2318500CE,144800,2023-05-23 12:22:00+00,24.3,24.55,10163750
23.3,NFO,24.65,NIFTY25MAY2318500CE,437200,2023-05-23 12:23:00+00,22.8,24.55,10122000
111.4,NFO,112.35,NIFTY25MAY2318500PE,101600,2023-05-23 12:23:00+00,108.75,108.95,3707650
22.05,NFO,23.3,NIFTY25MAY2318500CE,371650,2023-05-23 12:24:00+00,22.05,23.3,10122000
115,NFO,115,NIFTY25MAY2318500PE,158400,2023-05-23 12:24:00+00,111.3,111.55,3707650
113.8,NFO,116.35,NIFTY25MAY2318500PE,197650,2023-05-23 12:25:00+00,112,114.95,3707650
22.7,NFO,23.1,NIFTY25MAY2318500CE,480950,2023-05-23 12:25:00+00,21.6,22,10122000
22.8,NFO,23.75,NIFTY25MAY2318500CE,330000,2023-05-23 12:26:00+00,22.65,22.65,10116200
113,NFO,113.85,NIFTY25MAY2318500PE,117500,2023-05-23 12:26:00+00,109.45,113.85,3703250
23.2,NFO,23.35,NIFTY25MAY2318500CE,135500,2023-05-23 12:27:00+00,22.7,22.9,10116200
111.5,NFO,113.65,NIFTY25MAY2318500PE,53350,2023-05-23 12:27:00+00,110.75,113,3703250
110,NFO,111.75,NIFTY25MAY2318500PE,33600,2023-05-23 12:28:00+00,109.9,111.55,3703250
23.65,NFO,23.65,NIFTY25MAY2318500CE,172850,2023-05-23 12:28:00+00,23.15,23.15,10116200
23.45,NFO,23.7,NIFTY25MAY2318500CE,105000,2023-05-23 12:29:00+00,23.15,23.5,10117550
110.5,NFO,111.95,NIFTY25MAY2318500PE,35500,2023-05-23 12:29:00+00,110,110,3705300
22.95,NFO,23.7,NIFTY25MAY2318500CE,139950,2023-05-23 12:30:00+00,22.85,23.55,10117550
112.35,NFO,112.55,NIFTY25MAY2318500PE,49800,2023-05-23 12:30:00+00,110.2,110.3,3705300
110.15,NFO,113,NIFTY25MAY2318500PE,74750,2023-05-23 12:31:00+00,109.55,112.5,3705300
23.65,NFO,23.8,NIFTY25MAY2318500CE,164100,2023-05-23 12:31:00+00,22.7,22.95,10117550
110.75,NFO,112.5,NIFTY25MAY2318500PE,39050,2023-05-23 12:32:00+00,109.7,110,3703550
23.45,NFO,23.8,NIFTY25MAY2318500CE,154300,2023-05-23 12:32:00+00,22.8,23.6,10113050
22.95,NFO,23.4,NIFTY25MAY2318500CE,110800,2023-05-23 12:33:00+00,22.6,23.4,10113050
112,NFO,113.25,NIFTY25MAY2318500PE,55650,2023-05-23 12:33:00+00,110.25,110.55,3703550
23.2,NFO,23.35,NIFTY25MAY2318500CE,82250,2023-05-23 12:34:00+00,22.7,22.95,10113050
111.85,NFO,112.9,NIFTY25MAY2318500PE,31150,2023-05-23 12:34:00+00,110.6,112.3,3703550
22.85,NFO,23.35,NIFTY25MAY2318500CE,163350,2023-05-23 12:35:00+00,22.15,23.35,10109100
112,NFO,115,NIFTY25MAY2318500PE,84200,2023-05-23 12:35:00+00,111.2,111.75,3702300
23.4,NFO,23.8,NIFTY25MAY2318500CE,259500,2023-05-23 12:36:00+00,22.75,22.85,10109100
110.4,NFO,112.4,NIFTY25MAY2318500PE,75000,2023-05-23 12:36:00+00,109.2,112.4,3702300
111.1,NFO,112.65,NIFTY25MAY2318500PE,113800,2023-05-23 12:37:00+00,107.75,110.2,3702300
23.05,NFO,24.2,NIFTY25MAY2318500CE,387200,2023-05-23 12:37:00+00,22.4,23.4,10109100
111.3,NFO,111.95,NIFTY25MAY2318500PE,50250,2023-05-23 12:38:00+00,110.7,111.55,3720900
22.95,NFO,23.25,NIFTY25MAY2318500CE,126800,2023-05-23 12:38:00+00,22.8,23,10080300
22.85,NFO,23.15,NIFTY25MAY2318500CE,94550,2023-05-23 12:39:00+00,22.75,22.95,10080300
111.7,NFO,111.75,NIFTY25MAY2318500PE,28800,2023-05-23 12:39:00+00,110.5,111.3,3720900
22.75,NFO,23,NIFTY25MAY2318500CE,159550,2023-05-23 12:40:00+00,22.35,22.65,10080300
111.6,NFO,113.15,NIFTY25MAY2318500PE,83000,2023-05-23 12:40:00+00,111.1,111.9,3720900
110.4,NFO,113.2,NIFTY25MAY2318500PE,88850,2023-05-23 12:41:00+00,109.25,111.6,3746200
23.15,NFO,23.4,NIFTY25MAY2318500CE,326750,2023-05-23 12:41:00+00,22.3,22.85,10145750
23.6,NFO,23.65,NIFTY25MAY2318500CE,349800,2023-05-23 12:42:00+00,22.5,23.2,10145750
109.55,NFO,112.55,NIFTY25MAY2318500PE,92650,2023-05-23 12:42:00+00,109.55,110.65,3746200
23.8,NFO,24.25,NIFTY25MAY2318500CE,276950,2023-05-23 12:43:00+00,23.3,23.55,10145750
108.45,NFO,110.4,NIFTY25MAY2318500PE,97050,2023-05-23 12:43:00+00,106.85,109.55,3746200
109.2,NFO,109.2,NIFTY25MAY2318500PE,228150,2023-05-23 12:44:00+00,104.85,108.4,3741750
23.3,NFO,24.55,NIFTY25MAY2318500CE,493950,2023-05-23 12:44:00+00,23.3,23.7,10071750
111.85,NFO,111.95,NIFTY25MAY2318500PE,121850,2023-05-23 12:45:00+00,109.4,109.8,3741750
22.4,NFO,23.2,NIFTY25MAY2318500CE,317900,2023-05-23 12:45:00+00,22.4,23.1,10071750
22.8,NFO,22.8,NIFTY25MAY2318500CE,511800,2023-05-23 12:46:00+00,21.9,22.3,10071750
110.3,NFO,113.85,NIFTY25MAY2318500PE,129800,2023-05-23 12:46:00+00,110.3,112.35,3741750
22.55,NFO,23.4,NIFTY25MAY2318500CE,306750,2023-05-23 12:47:00+00,22.5,22.7,10119350
111.65,NFO,111.65,NIFTY25MAY2318500PE,82350,2023-05-23 12:47:00+00,108.25,110.7,3727350
22.3,NFO,22.5,NIFTY25MAY2318500CE,141350,2023-05-23 12:48:00+00,22.05,22.5,10119350
112.55,NFO,113.3,NIFTY25MAY2318500PE,53200,2023-05-23 12:48:00+00,111.35,111.85,3727350
111.7,NFO,113.7,NIFTY25MAY2318500PE,60650,2023-05-23 12:49:00+00,111.6,112.55,3727350
22.45,NFO,22.6,NIFTY25MAY2318500CE,139300,2023-05-23 12:49:00+00,22.1,22.35,10119350
22.5,NFO,22.7,NIFTY25MAY2318500CE,106400,2023-05-23 12:50:00+00,22.05,22.55,10187800
111.8,NFO,113.4,NIFTY25MAY2318500PE,44600,2023-05-23 12:50:00+00,110.75,111.2,3735150
111.5,NFO,112.45,NIFTY25MAY2318500PE,41400,2023-05-23 12:51:00+00,110.4,112.05,3735150
22.4,NFO,22.85,NIFTY25MAY2318500CE,136550,2023-05-23 12:51:00+00,22.25,22.5,10187800
112,NFO,112.2,NIFTY25MAY2318500PE,38950,2023-05-23 12:52:00+00,110,111.5,3735150
22.4,NFO,22.9,NIFTY25MAY2318500CE,151850,2023-05-23 12:52:00+00,22.3,22.45,10187800
22.9,NFO,23.15,NIFTY25MAY2318500CE,190450,2023-05-23 12:53:00+00,22.35,22.45,10193200
109,NFO,112,NIFTY25MAY2318500PE,62700,2023-05-23 12:53:00+00,108.65,111.75,3728600
108.75,NFO,110.6,NIFTY25MAY2318500PE,46100,2023-05-23 12:54:00+00,108.65,109.25,3728600
23.2,NFO,23.2,NIFTY25MAY2318500CE,180150,2023-05-23 12:54:00+00,22.6,22.95,10193200
24.25,NFO,24.25,NIFTY25MAY2318500CE,451850,2023-05-23 12:55:00+00,23.15,23.45,10193200
105.65,NFO,108.6,NIFTY25MAY2318500PE,186500,2023-05-23 12:55:00+00,105.55,108.55,3728600
24.05,NFO,24.5,NIFTY25MAY2318500CE,322850,2023-05-23 12:56:00+00,23.85,24.5,10088150
107,NFO,107.4,NIFTY25MAY2318500PE,93800,2023-05-23 12:56:00+00,104.9,105.2,3748500
24.35,NFO,24.45,NIFTY25MAY2318500CE,247450,2023-05-23 12:57:00+00,23.35,23.95,10088150
106,NFO,108.75,NIFTY25MAY2318500PE,93000,2023-05-23 12:57:00+00,106,107,3748500
106.45,NFO,107.5,NIFTY25MAY2318500PE,63950,2023-05-23 12:58:00+00,105.75,106,3748500
24.15,NFO,24.5,NIFTY25MAY2318500CE,288200,2023-05-23 12:58:00+00,23.85,24.5,10088150
102.45,NFO,107.8,NIFTY25MAY2318500PE,183100,2023-05-23 12:59:00+00,101.2,106.95,3795000
25.4,NFO,25.4,NIFTY25MAY2318500CE,397800,2023-05-23 12:59:00+00,23.6,24.05,10114550
26.3,NFO,26.75,NIFTY25MAY2318500CE,932150,2023-05-23 13:00:00+00,24.7,25.45,10114550
100.4,NFO,105.25,NIFTY25MAY2318500PE,313900,2023-05-23 13:00:00+00,98.55,104,3795000
25.45,NFO,26.65,NIFTY25MAY2318500CE,520650,2023-05-23 13:01:00+00,25.25,26.5,10114550
103.7,NFO,104.2,NIFTY25MAY2318500PE,144900,2023-05-23 13:01:00+00,100.3,100.6,3795000
106.25,NFO,106.25,NIFTY25MAY2318500PE,126700,2023-05-23 13:02:00+00,102.75,103.65,3761300
24.6,NFO,25.95,NIFTY25MAY2318500CE,338250,2023-05-23 13:02:00+00,24.6,25.5,10049150
24.35,NFO,24.9,NIFTY25MAY2318500CE,371350,2023-05-23 13:03:00+00,23.55,24.2,10049150
106.5,NFO,108.45,NIFTY25MAY2318500PE,157900,2023-05-23 13:03:00+00,105.2,106.9,3761300
23,NFO,24.4,NIFTY25MAY2318500CE,408200,2023-05-23 13:04:00+00,22.85,24.4,10049150
110,NFO,110,NIFTY25MAY2318500PE,157800,2023-05-23 13:04:00+00,106,106,3761300
22.75,NFO,23.75,NIFTY25MAY2318500CE,426950,2023-05-23 13:05:00+00,22.3,22.75,10133950
111.1,NFO,112,NIFTY25MAY2318500PE,213400,2023-05-23 13:05:00+00,108,110.45,3746600
22.85,NFO,23.1,NIFTY25MAY2318500CE,314000,2023-05-23 13:06:00+00,22.4,22.7,10133950
111,NFO,112.3,NIFTY25MAY2318500PE,108350,2023-05-23 13:06:00+00,109.75,111,3746600
113.25,NFO,114.25,NIFTY25MAY2318500PE,146350,2023-05-23 13:07:00+00,109.5,109.8,3746600
22.1,NFO,23.15,NIFTY25MAY2318500CE,537700,2023-05-23 13:07:00+00,21.75,22.9,10133950
113.8,NFO,116.4,NIFTY25MAY2318500PE,199150,2023-05-23 13:08:00+00,112.65,112.9,3746600
21.75,NFO,22.3,NIFTY25MAY2318500CE,525100,2023-05-23 13:08:00+00,20.95,22.25,10261950
21.8,NFO,22.1,NIFTY25MAY2318500CE,312400,2023-05-23 13:09:00+00,21.5,21.65,10261950
115.4,NFO,116.35,NIFTY25MAY2318500PE,157450,2023-05-23 13:09:00+00,113.65,114.8,3731250
22,NFO,22.4,NIFTY25MAY2318500CE,206700,2023-05-23 13:10:00+00,21.7,21.8,10261950
114.6,NFO,116,NIFTY25MAY2318500PE,114350,2023-05-23 13:10:00+00,113.45,115.5,3731250
22.7,NFO,22.7,NIFTY25MAY2318500CE,251950,2023-05-23 13:11:00+00,22.15,22.25,10284850
112.55,NFO,114.45,NIFTY25MAY2318500PE,108950,2023-05-23 13:11:00+00,112,114.25,3731250
22.75,NFO,22.9,NIFTY25MAY2318500CE,203950,2023-05-23 13:12:00+00,22.5,22.65,10284850
111.6,NFO,112.95,NIFTY25MAY2318500PE,65500,2023-05-23 13:12:00+00,110.9,112.45,3747400
22.1,NFO,22.8,NIFTY25MAY2318500CE,186750,2023-05-23 13:13:00+00,22.05,22.75,10284850
113.7,NFO,113.7,NIFTY25MAY2318500PE,59300,2023-05-23 13:13:00+00,110.55,112,3747400
115.45,NFO,116.4,NIFTY25MAY2318500PE,139150,2023-05-23 13:14:00+00,112.25,113.25,3747400
21.85,NFO,22.5,NIFTY25MAY2318500CE,234650,2023-05-23 13:14:00+00,21.55,22.35,10392200
123,NFO,124.35,NIFTY25MAY2318500PE,627750,2023-05-23 13:15:00+00,115.45,115.65,3784300
19,NFO,21.85,NIFTY25MAY2318500CE,1453600,2023-05-23 13:15:00+00,18.45,21.85,10392200
119.8,NFO,123.2,NIFTY25MAY2318500PE,198400,2023-05-23 13:16:00+00,119,123.2,3784300
20.35,NFO,20.5,NIFTY25MAY2318500CE,472200,2023-05-23 13:16:00+00,19,19,10392200
20.3,NFO,20.65,NIFTY25MAY2318500CE,298750,2023-05-23 13:17:00+00,20.05,20.1,10339700
120.2,NFO,121.2,NIFTY25MAY2318500PE,105350,2023-05-23 13:17:00+00,118.95,121,3784300
119.8,NFO,122.25,NIFTY25MAY2318500PE,162900,2023-05-23 13:18:00+00,116.25,121.5,3662900
20.45,NFO,21.35,NIFTY25MAY2318500CE,383750,2023-05-23 13:18:00+00,19.85,20,10339700
21.3,NFO,21.6,NIFTY25MAY2318500CE,260950,2023-05-23 13:19:00+00,20.2,20.4,10339700
117.15,NFO,120.8,NIFTY25MAY2318500PE,99700,2023-05-23 13:19:00+00,116,120,3662900
22.2,NFO,22.2,NIFTY25MAY2318500CE,335250,2023-05-23 13:20:00+00,21.15,21.4,10245400
